primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Tarun Kumar Chatterjee,1931,2003,actor,"tt1073122,tt7316782,tt7543474,tt7690640",6.512527577054622,nm0474905,"Thriller, Adventure,Drama, Crime,Thriller, Action,Crime,Drama, Crime,Drama,Mystery, Drama, Romance, Biography,Drama, Family, Drama,Family, Musical"
Vasiliy Lanovoy,1934,2021,actor,"tt0059884,tt0063794,tt0061359,tt0261103",5.777823540620242,nm0487025,"Action,Thriller, Crime, Comedy, Drama,Fantasy,Romance, Horror, Drama,Romance,War, Drama,Romance, Adventure,Drama, Drama,History,Mystery, Drama, Drama,Sci-Fi, Drama,History,Romance, Action,Crime, Crime,Mystery"
Bernard Lee,1908,1981,"actor,writer","tt0071807,tt0070328,tt0066995,tt0055928",5.649949004472898,nm0496866,"Crime,Drama,Thriller, Comedy,Crime,Family, Adventure, Drama,Fantasy, Comedy,Music,Romance, Crime,Drama,Film-Noir, Crime,Mystery,Thriller, Comedy,Drama, Mystery, Drama,Romance, Action,Drama,History, Family,Fantasy,Romance, Crime,Drama,Horror, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Drama,War, Action,Adventure,Thriller, Drama,Horror,Mystery, Action,Drama,Romance, Adventure,Family, Drama,Thriller, Crime,Mystery"
Predrag 'Miki' Manojlovic,1950,NA,"actor,director,script_department","tt7791188,tt0114787,tt0118843,tt0808339",6.645725299623395,nm0543547,"Thriller, Action,Thriller, Action,Drama,War, Crime,Drama,Thriller, Action,War, Comedy, Comedy,Crime,Thriller, Comedy,Drama, Drama,Romance, Documentary, Comedy,Drama,Fantasy, Crime,Drama,Horror, Drama,History,Thriller, Biography,Drama,History, Adventure,Drama, Crime,Thriller, Comedy,Romance, Drama,Music, Drama, Drama,War, Drama,Mystery, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical, Musical, Documentary,Drama,War"
Mehdi Nebbou,1971,NA,"actor,assistant_director,editor","tt0758774,tt0408306,tt2181931,tt11214590",5.675835288789045,nm0623854,"Thriller, Crime,Drama,Thriller, Comedy, Biography,Comedy,Drama, Drama,Romance,Thriller, Comedy,Drama, Drama,Mystery,Thriller, Drama,Family, Comedy,Drama,Family, Comedy,Romance, Drama, Mystery,Thriller, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Comedy, Drama,Thriller, Comedy,Crime,Mystery"
Rocco Papaleo,1958,NA,"actor,writer,director","tt4932286,tt0281705,tt1529233,tt2385784",5.1940439259893765,nm0660266,"Crime,Drama,Thriller, Comedy,Romance, Crime,Drama, Comedy, Drama, Biography,Drama, Comedy,Musical, Comedy,Crime, Drama,Romance, Comedy,Drama,Romance, Adventure,Comedy, Comedy,Drama, Drama,Family,Fantasy"
Atila Pesiani,1957,2023,"actor,writer,assistant_director","tt0096242,tt8522820,tt6215588,tt14312366",5.178129424042207,nm0675977,"Thriller, Action, Crime,Drama,Thriller, Comedy, Drama,Romance,Thriller, Comedy,Drama, Drama,Romance, Talk-Show, Drama,Family, Biography,Drama,History, Crime,Thriller, Comedy,Drama,Family, Comedy,Romance, Drama, Drama,War, Drama,Mystery, Comedy,Family, Drama,Thriller"
Renato Pozzetto,1940,NA,"actor,writer,director","tt0151901,tt9471816,tt0071985,tt0782684",5.103060235953584,nm0694843,"Comedy,Fantasy,Romance, Comedy,Drama,War, Comedy,Drama,Mystery, Comedy,Romance, Comedy, Drama, Comedy,Fantasy, Comedy,Crime, Comedy,Drama, Comedy,Drama,Romance, Comedy,Mystery, Comedy,War, Crime,Drama,Horror"
Rajinikanth,1950,NA,"actor,writer,soundtrack","tt0479751,tt1305797,tt5071886,tt5080556",6.485605300054031,nm0707425,"Action,Comedy,Fantasy, Action,Thriller, Action, Crime, Comedy, Action,Comedy, Comedy,Drama, Musical,Romance, Action,Drama,Family, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Action,Romance, Action,Drama,Romance, Crime,Drama,Musical, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Adventure,Drama,Fantasy, Fantasy,Horror,Romance, Drama,Musical,Romance, Musical,Thriller, Drama,Romance, Action,Drama, Action,Adventure,Animation, Drama,Family, Action,Drama,Musical, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Biography,Drama, Action,Crime, Drama,Thriller"
Husain Reyadh,1897,1965,actor,"tt0315989,tt0366818,tt0310632,tt0042217",5.80014561546249,nm0722665,"Thriller, Drama,Musical,Thriller, Drama,Romance,Thriller, Drama,History, Biography,Drama,Romance, Drama,Romance, Crime,Drama,Romance, Comedy,Drama,Fantasy, Drama,History,Thriller, Comedy,Romance, Drama, Romance, Drama,Music,Musical, Drama,History,Romance, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical"
Suniel Shetty,1961,NA,"actor,producer","tt0347473,tt0419058,tt0118751,tt0242519",5.635337510637813,nm0792911,"Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Comedy,Crime, Comedy,Drama, Action,Comedy,Romance, Crime,Drama,Mystery, Action,Drama,Romance, Comedy,Musical,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Action,Mystery,Thriller, Drama,Musical,Romance, Action,Adventure, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Action,Drama,History, Action,Adventure,Romance, Comedy,Thriller, Action,Fantasy,Sci-Fi, Action,Crime,Drama, Drama, Action,Comedy,Crime, Mystery,Thriller, Adventure,Fantasy, Action,Crime,Romance, Action,Crime, Comedy,Drama,Romance, Action,Drama,Sport, Drama,History,War"
Walter Sittler,1952,NA,"actor,producer,writer","tt9213084,tt0125634,tt3858666,tt0826960",5.275018103488228,nm0803281,"Thriller, Comedy,Drama,Family, Crime,Drama,Thriller, Comedy,Romance, Crime, Comedy, Drama, Romance, Comedy,Crime, Comedy,Drama, Drama,Romance, Comedy,Drama,Romance"
Pepe Soriano,1929,2023,"actor,writer","tt0303267,tt13570052,tt0092982,tt0064522",5.875061010476737,nm0815008,"Crime,Drama,History, Comedy, Adventure,Animation,Sci-Fi, Comedy,Drama, Drama,Mystery,Thriller, Horror,Thriller, Action,Adventure,Comedy, Crime,Drama, Drama, Comedy,Family,Romance, Drama,Horror,Mystery, Biography,Drama, Comedy,Drama,Musical, Comedy,Crime,Romance"
Tim Thomerson,1946,NA,"actor,producer,miscellaneous","tt0093605,tt0099005,tt0090192,tt0086508",5.425498764315503,nm0859772,"Thriller, Comedy,Music,Sci-Fi, Comedy,Crime,Horror, Comedy, Horror, Action,Horror,Western, Action,Sci-Fi, Sci-Fi,Thriller, Comedy,Drama, Comedy,Sci-Fi, Horror,Sci-Fi,Thriller, Comedy,Crime,Drama, Crime,Drama, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Comedy, Comedy,Western, Action,Horror,Sci-Fi, Romance,Thriller, Action,Thriller,War, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Comedy,Mystery, Drama,Western, Horror,Sci-Fi, Adventure,Comedy,Fantasy, Adventure,Drama, Action,Adventure,Romance, Action,Sci-Fi,Thriller, Action,Adventure,Sci-Fi, Drama"
Johann von Bülow,1972,NA,actor,"tt14444726,tt2293522,tt1163573,tt1708135",5.494226267376407,nm0902083,"Crime,Drama,Thriller, Crime, Comedy, Family,Fantasy, Biography,Comedy,Drama, Drama,History, Comedy,Drama, Drama,Romance, Documentary, Crime,Drama, Comedy,Romance, Biography,Drama,War, Drama,Music, Drama, Comedy,Drama,Romance"
Fred Ward,1942,2022,"actor,soundtrack,producer","tt0115857,tt0100814,tt0108122,tt0086197",5.566699374585414,nm0911542,"Comedy,Fantasy,Horror, Action,Thriller, Comedy, Drama,Romance,War, Action,Drama,Sci-Fi, Biography,Drama,Romance, Comedy,Crime, Crime,Mystery,Thriller, Comedy,Sci-Fi, Crime,Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Action,Drama,Family, Action,Adventure,Romance, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Adventure,Sci-Fi, Drama, Action,Adventure,Thriller, Biography,Drama, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Comedy,Horror"
Kenneth Welsh,1942,2022,"actor,soundtrack","tt4255304,tt0098936,tt0319262,tt0349825",5.732595748138475,nm0920564,"Comedy,Drama,Horror, Crime,Drama,Thriller, Adventure, Comedy, Family,Fantasy, Animation,Family, Comedy,Crime, Drama,Romance, Mystery, Crime,Drama,Romance, Comedy,Drama, Horror,Mystery,Sci-Fi, Action,Drama, Drama,Family, Crime,Drama,Horror, Horror,Thriller, Crime,Drama,Mystery, Crime,Drama, Drama, Mystery,Thriller, Comedy,Drama,Romance, Adventure,Comedy, Drama,Thriller, Adventure,Mystery,Thriller, Sci-Fi"
Hanns Zischler,1947,NA,"actor,director,writer","tt0408777,tt0920458,tt2452254,tt0408306",5.973233219347696,nm0957193,"Thriller, Animation,Biography,Documentary, Crime,Drama,Thriller, Action, Biography,Drama,Mystery, Crime, Comedy, Drama,Romance,War, Horror, Comedy,Crime, Comedy,Drama, Documentary, Drama,Mystery,Thriller, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Romance, Drama,Mystery, Action,Drama,Thriller, Adventure, Action,Comedy,Family, Drama,History, Drama,Romance, Biography,Drama,History, Comedy,Romance, Biography,Drama,Music, Drama, Comedy,Drama,Romance, Drama,Thriller, Drama,History,War"
Lee Beom-su,1970,NA,actor,"tt3364834,tt4939066,tt0821470,tt1468337",5.83801017551052,nm1045934,"Action,Thriller, Crime,Drama,Thriller, Crime, Comedy, Action,Comedy, Action,Fantasy,Horror, Comedy,Crime, Drama,Romance, Comedy,Drama, Action,Drama,History, Horror,Thriller, Action,Mystery,Romance, Action,Drama,Fantasy, Comedy,Drama,Family, Fantasy, Action,Adventure,Crime, Comedy,Romance, Drama, Action,Comedy,Crime, Romance, Action,Drama,Romance, Action,Crime,Thriller, Action,Crime, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller, Comedy,Horror"
Venniradai Moorthy,NA,NA,"actor,writer,music_department","tt0459449,tt1427078,tt4401890,tt0320119",5.942621964299294,nm1166534,"Action,Drama,Musical, Crime,Drama, Comedy, Drama, Romance,Thriller, Romance, Drama,Romance, Comedy,Drama, Family, Adventure,Comedy, Musical,Romance, Musical"
Ian Sinclair,1984,NA,"actor,miscellaneous,director","tt4272866,tt2263944,tt3819668,tt7961060",6.119012007438808,nm1230837,"Animation,Crime,Drama, Animation,Drama,Fantasy, Action,Animation,Fantasy, Animation, Animation,Sport, Animation,Comedy,Romance, Drama,Mystery,Thriller, Horror,Thriller, Animation,Comedy,Fantasy, Animation,Comedy,Sport, Adventure,Animation,Comedy, Action,Animation,Horror, Action,Animation,Sci-Fi, Animation,Drama,Horror, Animation,Fantasy,Mystery, Action,Animation,Comedy, Action,Animation,History, Animation,Sci-Fi, Action,Animation,Drama, Animation,Music, Action,Adventure,Animation, Animation,Comedy,Music, Animation,Drama,Romance, Animation,Comedy, Animation,Comedy,Sci-Fi, Adventure,Animation,Romance, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Daisuke Kishio,1974,NA,"actor,soundtrack","tt0290223,tt3848522,tt0356228,tt1209393",5.868706503292299,nm1377139,"Action,Animation,Drama, Animation,Drama,Fantasy, Adventure,Animation,Drama, Animation,Comedy,Romance, Animation,Drama,Sport, Adventure,Animation,Sci-Fi, Action,Adventure,Animation, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Animation,Drama,Romance, Animation,Comedy, Animation,Drama,Music, Action,Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Lily Franky,1963,NA,"actor,writer,miscellaneous","tt2331143,tt8075192,tt5194226,tt2565752",5.863119723308505,nm1410940,"Thriller, Adventure,Drama,Mystery, Crime,Drama,Thriller, Comedy, Horror, Biography, Comedy,Drama, Comedy,Drama,Fantasy, Drama,Family, Comedy,Romance, Crime,Drama, Drama, Drama,War, Romance, Biography,Drama, Adventure,Horror,Sci-Fi, Drama,Mystery, Family, Drama,Family,Sci-Fi, Comedy,Family"
Nobunaga Shimazaki,NA,NA,"actor,music_department,soundtrack","tt9304350,tt9525238,tt5311514,tt6197170",6.391040109825324,nm4858403,"Action,Animation,Drama, Animation,Comedy,Mystery, Animation,Music, Action,Animation,Fantasy, Animation, Animation,Sport, Animation,Comedy,Romance, Animation,Drama,Sport, Animation,Mystery, Animation,Romance, Action,Adventure,Animation, Action,Animation,Crime, Animation,Fantasy,Horror, Animation,Fantasy, Animation,Comedy,Music, Animation,Comedy,Sport, Animation,Comedy,Fantasy, Animation,Mystery,Romance, Animation,Drama,Romance, Animation,Drama, Comedy,Fantasy, Animation,Comedy, Animation,Fantasy,Mystery, Animation,Comedy,Sci-Fi, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Action,Animation,Comedy"
Chemban Vinod Jose,1976,NA,"actor,producer,writer","tt12625756,tt5082014,tt5335128,tt9179430",5.705619196435981,nm5584853,"Thriller, Action,Thriller, Comedy, Action,Comedy, Comedy,Drama, Action,Drama,History, Comedy,Crime,Drama, Comedy,Thriller, Drama, Action,Adventure,Thriller, Romance, Action,Crime,Thriller, Action,Comedy,Thriller, Action,Comedy,Drama, Drama,Thriller, Comedy,Horror, Fantasy,Mystery,Sci-Fi"
Orson Welles,1915,1985,"actor,writer,director","tt0057427,tt0040525,tt0033467,tt0052311",6.1777631961223785,nm0000080,"Animation,Documentary,Family, Comedy, Horror, Crime,Drama,Film-Noir, Comedy,Crime, Comedy,Drama, Documentary, Action,Drama,Family, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Drama,Mystery, Adventure,Family, Crime,Drama,Fantasy, Adventure,Comedy, Biography,Documentary,War, Comedy,Drama,History, Adventure,History,Romance, Adventure, Documentary,Drama,History, Drama,History, Biography,Documentary,History, Adventure,Drama,History, Drama,Romance, Action,Adventure,Animation, Drama,Fantasy,Horror, Animation,Family,Fantasy, Biography,Drama,History, Adventure,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Biography,Documentary, Drama, Biography,Drama, Comedy,Fantasy, Action,Biography,Drama, Biography,Crime,Drama, Comedy,Drama,Romance"
Colin Firth,1960,NA,"actor,producer,soundtrack","tt1315981,tt0243155,tt1504320,tt2802144",5.996786948680437,nm0000147,"Action,Drama,War, Drama,Mystery,Romance, Adventure,Comedy,Family, Comedy, Biography,Comedy,Drama, Drama,Horror,Thriller, Biography,Drama,Romance, Comedy,Crime, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Comedy,Drama,Family, Adventure,Animation,Comedy, Crime,Drama,Mystery, Drama,Mystery, Comedy,Family,Fantasy, Crime,Mystery,Thriller, Crime,Drama,Romance, Drama,Romance, Drama,Fantasy,Mystery, Biography,Drama,History, Adventure,Biography,Drama, Comedy,Romance, Biography,Drama,War, Drama, Drama,War, Biography,Drama, Mystery,Thriller, Biography,Crime,Drama, Action,Adventure,History, Comedy,Drama,Romance"
Alec Baldwin,1958,NA,"actor,producer,soundtrack","tt0318374,tt0104348,tt1230414,tt0407887",6.227852349822635,nm0000285,"Thriller, Comedy,Fantasy,Romance, Drama,Mystery,Romance, Action, Crime,Drama,Thriller, Documentary,Drama,Music, Action,Adventure,Biography, Comedy, Adventure,Comedy,Family, Action,Comedy, Biography,Documentary,Drama, Animation, Drama,Mystery,Sci-Fi, Comedy,Music,Romance, Adventure,Comedy,Drama, Comedy,Crime, Documentary, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Documentary,Family, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Adventure,Crime, Crime,Drama,Mystery, Action,Adventure,Drama, Documentary,Sport, Comedy,Drama,Musical, Comedy,Crime,Romance, Drama,Sport, Drama,History, Biography,Documentary,History, Drama,Romance, Crime,Mystery,Thriller, Action,Adventure,Animation, Drama,Family, Drama,History,Thriller, Comedy,Romance, Biography,Documentary, Biography,Drama,War, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Biography,Drama,Sport, Animation,Comedy,Family, Comedy,Fantasy, Animation,Comedy, Comedy,Drama,Romance, Family, Drama,Thriller"
Ernest Borgnine,1917,2012,"actor,soundtrack,producer","tt0048356,tt0086662,tt0069113,tt0082340",6.008717309588319,nm0000308,"Action,Comedy,Fantasy, Action, Crime,Drama,Thriller, Action,War, Biography,Musical, Comedy, Family,Fantasy, Horror, Drama,Romance,Western, Action,Comedy, Animation, Adventure,Comedy,Drama, Comedy,Drama, Western, Documentary, Drama,Mystery,Thriller, Comedy,War, Comedy,Crime,Drama, Crime,Thriller, Adventure,Animation,Comedy, Action,Adventure,Drama, Crime,Western, Adventure,Family, Action,Drama,Thriller, Adventure,Animation,Family, Adventure, Drama,Romance, Action,Drama, Action,Crime,Sci-Fi, Drama,Western, Drama,Family, Action,Drama,Western, Drama,Film-Noir,Sport, Drama,Fantasy,Sci-Fi, Biography,Drama,History, Comedy,Drama,Western, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Drama,War, Action,Adventure,Thriller, Biography,Drama,Sport, Adventure,Thriller, Biography,Crime,Drama, Action,Adventure,History, Crime,Drama,Western, Comedy,Drama,Romance, Action,History,War, Action,Adventure,War, Adventure,Crime, Sci-Fi"
Rob Lowe,1964,NA,"actor,producer,soundtrack","tt0086066,tt0145660,tt0105793,tt0090060",5.786385374546062,nm0000507,"Thriller, Comedy,Fantasy,Romance, Action,Thriller, Action,Comedy,Fantasy, Crime,Drama,Thriller, Comedy, Comedy,Drama,Sport, Drama,Horror,Thriller, Comedy,Crime, Comedy,Drama, Documentary, Biography,Drama,Western, Comedy,Crime,Drama, Adventure,Animation,Comedy, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Mystery, Action,Drama,Thriller, Action,Animation,Comedy, Biography,Drama,Family, Comedy,Crime,Thriller, Drama,Romance,Thriller, Comedy,Music, Horror,Mystery,Thriller, Drama,Romance, Drama,Romance,Sport, Drama,Family, Comedy,Drama,Thriller, Biography,Drama,History, Comedy,Romance, Action,Crime,Drama, Drama, Drama,War, Comedy,Drama,Romance, Drama,Thriller"
Peter O'Toole,1932,2013,"actor,soundtrack,producer","tt0056172,tt0063227,tt0081568,tt0332452",6.118335256319396,nm0000564,"Crime,Drama,Thriller, Comedy, Adventure,Comedy,Drama, Adventure,Drama,Thriller, Comedy,Drama, Comedy,Drama,Fantasy, Horror,Sci-Fi,Thriller, Crime,Drama,Mystery, Comedy,Romance,Sci-Fi, Action,Adventure,Drama, Animation,Crime,Family, Drama,History,Romance, Comedy,Drama,Musical, Comedy,Crime,Romance, Drama,Fantasy,Musical, Action,Comedy,Drama, Adventure,Animation,Family, Adventure,Drama,Romance, Drama,Musical,Romance, Adventure, Animation,Family,Mystery, Drama,Fantasy, Action,Adventure, Drama,History, Adventure,Drama,History, Animation,Mystery, Drama,Romance, Comedy,Mystery, Biography,Drama,History, Adventure,Biography,Drama, Adventure,Crime,Drama, Comedy,Romance, Drama, Comedy,Drama,Music, Drama,War, Biography,Drama, Action,Adventure,Fantasy, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller"
Vince Vaughn,1970,NA,"producer,actor,writer","tt1078940,tt0396269,tt5657856,tt0452594",5.923900565047768,nm0000681,"Comedy,Family,Fantasy, Comedy,Crime,Music, Comedy, Biography,Comedy,Drama, Comedy,Drama,Sport, Drama,Romance,Thriller, Horror,Mystery,Thriller, Comedy,Horror,Thriller, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Comedy,Sci-Fi, Drama,Western, Comedy,Crime,Drama, Adventure,Biography,Drama, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Sci-Fi, Crime,Drama,Mystery, Drama, Action,Comedy,Crime, Comedy,Sport, Comedy,Drama,Romance, Crime,Horror,Sci-Fi"
Martin Balsam,1919,1996,actor,"tt0074119,tt0050083,tt0054215,tt0059798",6.163976196890003,nm0000842,"Thriller, Comedy,Drama,War, Crime,Drama,Thriller, Comedy, Horror, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Horror,Thriller, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Action,Crime,Thriller, Comedy,Western, Drama,Fantasy,War, Crime,Horror,Mystery, Drama,Sport, Mystery,Sci-Fi,Thriller, Crime,Drama,Romance, Action,Drama, Action,Drama,History, Drama,History,Thriller, Action,Crime,Drama, Biography,Documentary, Drama, Mystery,Thriller, Biography,Drama, Biography,Drama,Sport, Biography,Crime,Drama, Adventure,Sci-Fi, Comedy,Drama,Romance, Drama,Thriller, Sci-Fi"
Ned Beatty,1937,2021,"actor,soundtrack","tt0822854,tt0068473,tt0078346,tt0074958",6.11900386806043,nm0000885,"Thriller, Comedy,Fantasy,Horror, Comedy,Fantasy,Romance, Action,Thriller, Family,Sci-Fi, News, Comedy, Crime,Mystery,Romance, Comedy,Family,Sci-Fi, Adventure,Drama,Thriller, Comedy,Crime, Documentary,Drama, Comedy,Drama, Comedy,Sci-Fi, Documentary, Comedy,Crime,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Adventure,Animation,Comedy, Crime,Drama, Crime,Drama,Mystery, Action,Drama,Thriller, Adventure,Comedy, Comedy,Family,Fantasy, Family,Fantasy,Mystery, Drama,Sport, Horror,Mystery,Thriller, Mystery,Sci-Fi,Thriller, Adventure,Drama,History, Drama,Romance, Action,Drama, Action,Drama,Western, Adventure,Drama, Action,Adventure,Romance, Biography,Drama,History, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Comedy,Drama,Music, Drama,War, Action,Adventure,Thriller, Biography,Drama,Sport, Biography,Drama, Drama,Thriller, Sci-Fi"
Billy Crudup,1968,NA,"actor,producer,soundtrack","tt0181875,tt0319061,tt0409459,tt4385888",6.037427232825758,nm0001082,"Drama,Mystery,Romance, Comedy,Drama,Sci-Fi, Comedy, Drama,Romance,Western, Adventure,Comedy,Drama, Drama,Romance, Comedy,Drama, Documentary, Comedy,Sci-Fi, Action,Adventure,Animation, Comedy,Crime,Drama, Horror,Sci-Fi,Thriller, Biography,Drama,History, Action,Crime,Drama, Drama, Comedy,Drama,Music, Biography,Drama,Sport, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Adventure,Drama,Fantasy"
Tchéky Karyo,1953,NA,"actor,soundtrack","tt0112442,tt0298814,tt0187393,tt0100263",5.821645738881303,nm0001409,"Thriller, Comedy,Fantasy,Romance, Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Drama,Romance,War, Comedy,Crime, Comedy,Drama, Crime,Drama,Mystery, Crime,Drama, Drama,History,Music, Adventure,Family, Action,Crime,Thriller, Drama,Family,Fantasy, Adventure,Drama,Romance, Adventure, Documentary,Drama,History, Comedy,Crime,Thriller, Drama,History, Drama,Romance, Fantasy,Sci-Fi,Thriller, Biography,Drama,History, Adventure,Drama, Adventure,Crime,Drama, Action,Crime,Drama, Fantasy,Musical,Sci-Fi, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Biography,Drama, Mystery,Thriller, Comedy,Fantasy, Adventure,Family,Fantasy, Drama,Sci-Fi, Action,Crime, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller, Sci-Fi"
Dean Stockwell,1936,2021,"actor,soundtrack,director","tt0095593,tt0087884,tt0096684,tt0087182",5.963395193823686,nm0001777,"Thriller, Action,Thriller, Action, Comedy,Drama,Sci-Fi, Crime,Drama,History, Comedy, Crime, Action,Comedy, Horror, Action,Drama,Mystery, Sci-Fi,Thriller, Drama,Mystery,Sci-Fi, Comedy,Drama, Mystery, Western, Animation,Horror,Mystery, Horror,Thriller, Crime,Drama,Mystery, Action,Adventure,Drama, Drama,Mystery, Drama,Horror,Mystery, Action,Drama,Thriller, Comedy,Horror, Family,Western, Action,Romance,Sci-Fi, Drama,Romance, Action,Drama, Drama,Western, Horror,Sci-Fi, Comedy,Drama,Thriller, Action,Crime,Drama, Biography,Documentary, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Drama,War, Biography,Drama, Comedy,Family,Romance, Adventure,Fantasy, Comedy,Fantasy, Biography,Crime,Drama, Family, Adventure,Drama,Family, Drama,Thriller"
Adam West,1928,2017,"actor,soundtrack,director","tt0157503,tt0371606,tt0059968,tt0060153",5.7877659689048375,nm0001842,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action, Comedy, Horror, Action,Sci-Fi, Comedy,Family,Western, Comedy,Sci-Fi, Western, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Adventure,Animation,Comedy, Crime,Drama, Action,Drama,Romance, Fantasy,Horror, Comedy,Horror, Adventure, Action,Crime,Fantasy, Action,Drama, Action,Adventure,Animation, Horror,Sci-Fi, Drama,Fantasy,Sci-Fi, Action,Crime,Drama, Drama, Comedy,Fantasy, Adventure,Sci-Fi, Action,Biography,Comedy, Comedy,Crime,Mystery"
Richard Berry,1950,NA,"actor,writer,director","tt0310203,tt1167638,tt3913206,tt0105131",5.900133781510397,nm0006939,"Thriller, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Crime, Comedy, Drama,Romance,War, Comedy,Crime, Comedy,Drama, Adventure,Animation,Mystery, Documentary, Crime,Thriller, Documentary,History,War, Crime,Drama, Crime,Drama,Mystery, Romance, Drama,History,Romance, Action,Crime,Thriller, Drama,Musical,Romance, Adventure, Adventure,Animation,Drama, Drama,Romance, Action,Drama, Crime,Drama,Romance, Action,Adventure,Animation, Adventure,Drama, Comedy,Romance, Adventure,Comedy,Crime, Drama, Comedy,Drama,Music, Biography,Drama, Comedy,Drama,Romance, Adventure,Animation,Crime, Drama,Thriller"
Saul Rubinek,1948,NA,"actor,soundtrack,director","tt0105695,tt0108399,tt6412452,tt7456722",5.947535787427141,nm0007210,"Comedy,Drama,Mystery, Comedy,Crime,Family, Action, Adventure,Drama,Mystery, Crime,Drama,Thriller, Biography,Drama,Family, Comedy, Drama,Romance,Thriller, Drama,History, Action,Drama,Sci-Fi, Crime,Mystery,Thriller, Mystery, Crime,Drama,Romance, Drama,Family, Action,Comedy,Romance, Crime,Thriller, Crime,Drama,Mystery, Crime,Drama, Biography,Drama,Music, Drama, Comedy,Drama,Music, Biography,Drama, Adventure,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Adventure,Mystery,Thriller, Sci-Fi"
Alfredo Alcón,1930,2014,actor,"tt0047823,tt0053881,tt0063279,tt0056100",5.680114788820785,nm0017366,"Crime,Drama, Crime, Comedy, Drama, Adventure,Mystery,Sci-Fi, Drama,History, Drama,Romance, Comedy,Drama, Documentary, Comedy,Crime,Romance, Drama,Fantasy,Horror, Drama,History,Western"
John Arcilla,1966,NA,"actor,soundtrack","tt4944352,tt1194173,tt13723386,tt3785036",6.093450630811778,nm0033843,"Thriller, Crime,Romance,Thriller, Action,Thriller, Comedy, Animation,Sport, Action,Biography,History, Crime,Drama,Romance, Documentary, Drama,Mystery,Thriller, Comedy,Mystery, Drama,Family, Horror,Thriller, Comedy,Drama,Thriller, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Action,Comedy,Crime, Action,Adventure,Crime, Biography,Drama, Comedy,Family,Romance, Action,Adventure,Fantasy, Action,Horror,Thriller, Comedy,Drama,Romance, Drama,Thriller, Action,Fantasy,Thriller"
